"pollscore","numeric_grade","duration","sample_size","population","party","hypothetical","internal","pct"
-0.3,1.7,6,600,"lv","LIB","true","true",0
-0.3,1.7,6,600,"lv","IND","true","true",0
-0.3,1.7,6,600,"lv","DEM","false","true",48
-0.3,1.7,6,600,"lv","REP","false","true",49
0,0,10,600,"rv","DEM","true","true",47
0,0,10,600,"rv","REP","true","true",45
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","LIB","true","true",1
0,0,10,600,"rv","GRE","true","true",1
0,0,10,600,"rv","DEM","false","true",48
0,0,10,600,"rv","REP","false","true",46
0,0,10,600,"rv","DEM","true","true",46
0,0,10,600,"rv","REP","true","true",45
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","LIB","true","true",0
0,0,10,600,"rv","GRE","true","true",2
0,0,10,600,"rv","DEM","false","true",48
0,0,10,600,"rv","REP","false","true",46
0,0,10,600,"rv","DEM","true","true",47
0,0,10,600,"rv","REP","true","true",45
0,0,10,600,"rv","IND","true","true",1
0,0,10,600,"rv","IND","true","true",2
0,0,10,600,"rv","LIB","true","true",1
0,0,10,600,"rv","GRE","true","true",1
0,0,10,600,"rv","DEM","false","true",49
0,0,10,600,"rv","REP","false","true",47
0,0,10,600,"rv","DEM","true","true",45
0,0,10,600,"rv","REP","true","true",46
0,0,10,600,"rv","IND","true","true",1
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","LIB","true","true",2
0,0,10,600,"rv","GRE","true","true",1
0,0,10,600,"rv","DEM","false","true",47
0,0,10,600,"rv","REP","false","true",47
0,0,10,600,"rv","DEM","true","true",42
0,0,10,600,"rv","REP","true","true",47
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","LIB","true","true",3
0,0,10,600,"rv","GRE","true","true",0
0,0,10,600,"rv","DEM","false","true",43
0,0,10,600,"rv","REP","false","true",49
0,0,10,600,"rv","DEM","true","true",45
0,0,10,600,"rv","REP","true","true",46
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","IND","true","true",0
0,0,10,600,"rv","LIB","true","true",1
0,0,10,600,"rv","GRE","true","true",2
0,0,10,600,"rv","DEM","false","true",46
0,0,10,600,"rv","REP","false","true",47
0,0,10,600,"rv","DEM","true","true",46
0,0,10,600,"rv","REP","true","true",45
0,0,10,600,"rv","IND","true","true",1
0,0,10,600,"rv","IND","true","true",3
0,0,10,600,"rv","LIB","true","true",0
0,0,10,600,"rv","GRE","true","true",0
0,0,10,600,"rv","DEM","false","true",48
0,0,10,600,"rv","REP","false","true",48
0.1,1.8,11,1200,"rv","DEM","true","true",35
0.1,1.8,11,1200,"rv","REP","true","true",54
0.1,1.8,11,1200,"rv","IND","true","true",5
0.1,1.8,11,1200,"rv","LIB","true","true",1
0.1,1.8,11,1200,"rv","GRE","true","true",1
0.1,1.8,11,971,"lv","DEM","true","true",35
0.1,1.8,11,971,"lv","REP","true","true",56
0.1,1.8,11,971,"lv","IND","true","true",5
0.1,1.8,11,971,"lv","LIB","true","true",1
0.1,1.8,11,971,"lv","GRE","true","true",0
0,0,32,400,"lv","DEM","false","false",49.3
0,0,32,400,"lv","REP","false","false",50.7
-1.1,3,1,1414,"rv","DEM","false","true",47
-1.1,3,1,1414,"rv","REP","false","true",44
-1.1,3,1,1414,"rv","GRE","false","true",1
-1.1,3,1,1414,"rv","IND","false","true",0
-1.1,3,1,1230,"lv","DEM","false","true",49
-1.1,3,1,1230,"lv","REP","false","true",45
-1.1,3,1,1230,"lv","GRE","false","true",1
-1.1,3,1,1230,"lv","IND","false","true",0
0,0,2,735,"lv","DEM","false","true",48.7
0,0,2,735,"lv","REP","false","true",47.8
-0.5,2.4,2,450,"lv","DEM","false","true",51
-0.5,2.4,2,450,"lv","REP","false","true",48
-0.5,2.4,2,450,"lv","DEM","false","true",50
-0.5,2.4,2,450,"lv","REP","false","true",49
-0.5,2.4,2,450,"lv","DEM","false","true",50
-0.5,2.4,2,450,"lv","REP","false","true",48
-0.3,1.9,2,11739,"lv","DEM","false","true",51
-0.3,1.9,2,11739,"lv","REP","false","true",45
-0.9,2.8,3,1272,"a","DEM","false","true",42
-0.9,2.8,3,1272,"a","REP","false","true",38
-0.9,2.8,3,1076,"rv","DEM","false","true",46
-0.9,2.8,3,1076,"rv","REP","false","true",43
-0.9,2.8,3,1076,"lv","DEM","false","true",47
-0.9,2.8,3,1076,"lv","REP","false","true",45
-0.9,2.8,3,1272,"a","DEM","false","true",48
-0.9,2.8,3,1272,"a","REP","false","true",47
-0.9,2.8,3,1076,"rv","DEM","false","true",50
-0.9,2.8,3,1076,"rv","REP","false","true",48
-0.9,2.8,3,1076,"lv","DEM","false","true",51
-0.9,2.8,3,1076,"lv","REP","false","true",49
-0.5,2.8,4,1007,"lv","DEM","false","true",47
-0.5,2.8,4,1007,"lv","REP","false","true",50
-0.5,2.8,4,1007,"lv","GRE","false","true",0
-0.5,2.8,4,1007,"lv","LIB","false","true",1
-0.5,2.8,4,1007,"lv","IND","false","true",1
-0.5,2.8,4,1007,"lv","CON","false","true",0
-0.5,2.8,4,1007,"lv","DEM","false","true",47
-0.5,2.8,4,1007,"lv","REP","false","true",51
-0.5,2.8,4,1412,"lv","DEM","false","true",49
-0.5,2.8,4,1412,"lv","REP","false","true",46
-0.5,2.8,4,1412,"lv","GRE","false","true",1
-0.5,2.8,4,1412,"lv","LIB","false","true",1
-0.5,2.8,4,1412,"lv","DEM","false","true",49
-0.5,2.8,4,1412,"lv","REP","false","true",47
-0.5,2.8,4,1073,"lv","DEM","false","true",46
-0.5,2.8,4,1073,"lv","REP","false","true",48
-0.5,2.8,4,1073,"lv","GRE","false","true",1
-0.5,2.8,4,1073,"lv","LIB","false","true",1
-0.5,2.8,4,1073,"lv","IND","false","true",0
-0.5,2.8,4,1073,"lv","CON","false","true",0
-0.5,2.8,4,1073,"lv","PSL","false","true",0
-0.5,2.8,4,1073,"lv","DEM","false","true",47
-0.5,2.8,4,1073,"lv","REP","false","true",49
-0.9,2.9,4,1257,"lv","DEM","false","false",47
-0.9,2.9,4,1257,"lv","REP","false","false",51
-0.9,2.9,4,1410,"rv","DEM","false","false",47
-0.9,2.9,4,1410,"rv","REP","false","false",51
-0.9,2.9,4,1365,"rv","DEM","false","false",46
-0.9,2.9,4,1365,"rv","REP","false","false",52
-0.9,2.9,4,1186,"lv","DEM","false","false",46
-0.9,2.9,4,1186,"lv","REP","false","false",53
-0.9,2.9,4,1511,"rv","DEM","false","false",46
-0.9,2.9,4,1511,"rv","REP","false","false",52
-0.9,2.9,4,1327,"lv","DEM","false","false",46
-0.9,2.9,4,1327,"lv","REP","false","false",52
-1.2,3,4,1002,"lv","DEM","false","true",45
-1.2,3,4,1002,"lv","REP","false","true",51
-1.2,3,4,1002,"rv","DEM","false","true",44
-1.2,3,4,1002,"rv","REP","false","true",51
0,0,5,1037,"lv","DEM","false","true",47.4
0,0,5,1037,"lv","REP","false","true",48.4
0,0,5,1037,"lv","DEM","false","true",46.6
0,0,5,1037,"lv","REP","false","true",46.8
0,0,5,1037,"lv","LIB","false","true",1
0,0,5,1037,"lv","GRE","false","true",1.1
-0.4,2.4,5,539,"lv","DEM","false","true",38
-0.4,2.4,5,539,"lv","REP","false","true",54
-0.4,2.4,5,539,"lv","DEM","false","true",36
-0.4,2.4,5,539,"lv","REP","false","true",54
-0.4,2.4,5,539,"lv","CON","false","true",0
-0.4,2.4,5,539,"lv","IND","false","true",2
-0.4,2.4,5,539,"lv","LIB","false","true",2
-0.4,2.4,5,539,"lv","GRE","false","true",0
-0.4,2.4,5,600,"rv","DEM","false","true",39
-0.4,2.4,5,600,"rv","REP","false","true",52
-0.4,2.4,5,600,"rv","DEM","false","true",37
-0.4,2.4,5,600,"rv","REP","false","true",51
-0.4,2.4,5,600,"rv","CON","false","true",0
-0.4,2.4,5,600,"rv","IND","false","true",2
-0.4,2.4,5,600,"rv","LIB","false","true",1
-0.4,2.4,5,600,"rv","GRE","false","true",1
0.4,1.8,0,1918,"lv","DEM","false","true",47.72
0.4,1.8,0,1918,"lv","REP","false","true",45.99
0.4,1.8,0,1918,"lv","LIB","false","true",0.7
0.4,1.8,0,1918,"lv","GRE","false","true",0.52
-0.5,2.4,2,1001,"lv","DEM","false","true",49
-0.5,2.4,2,1001,"lv","REP","false","true",45
-0.3,1.9,2,11353,"lv","DEM","false","true",51
-0.3,1.9,2,11353,"lv","REP","false","true",46
0,0,4,811,"rv","DEM","false","false",45
0,0,4,811,"rv","REP","false","false",50
0,0,4,775,"lv","DEM","false","false",45
0,0,4,775,"lv","REP","false","false",50
0,0,4,700,"lv","DEM","false","true",47
0,0,4,700,"lv","REP","false","true",48
-0.4,2.5,6,4025,"rv","DEM","true","true",48
-0.4,2.5,6,4025,"rv","REP","true","true",47
-0.4,2.5,6,4025,"rv","IND","true","true",2
-0.4,2.5,6,4025,"rv","LIB","true","true",1
-0.4,2.5,6,4025,"rv","GRE","true","true",1
-0.4,2.5,6,4025,"rv","IND","true","true",0
-0.4,2.5,6,4025,"rv","DEM","false","true",50
-0.4,2.5,6,4025,"rv","REP","false","true",49
-1.5,3,7,3385,"lv","DEM","false","true",49
-1.5,3,7,3385,"lv","REP","false","true",46
-1.5,3,7,3385,"lv","DEM","false","true",47
-1.5,3,7,3385,"lv","REP","false","true",44
-1.5,3,7,3385,"lv","GRE","false","true",1
-1.5,3,7,3385,"lv","LIB","false","true",1
-1.5,3,7,622,"lv","DEM","false","true",41
-1.5,3,7,622,"lv","REP","false","true",55
-1.5,3,7,622,"lv","DEM","false","true",40
-1.5,3,7,622,"lv","REP","false","true",53
-1.5,3,7,622,"lv","GRE","false","true",0
-1.5,3,7,622,"lv","LIB","false","true",0
-1.5,3,7,622,"rv","DEM","false","true",41
-1.5,3,7,622,"rv","REP","false","true",54
-1.5,3,7,622,"rv","DEM","false","true",40
-1.5,3,7,622,"rv","REP","false","true",53
-1.5,3,7,622,"rv","GRE","false","true",0
-1.5,3,7,622,"rv","LIB","false","true",1
0,0,19,400,"lv","DEM","false","false",47
0,0,19,400,"lv","REP","false","false",53
0,0,29,400,"lv","DEM","false","false",50.8
0,0,29,400,"lv","REP","false","false",49.2
-0.3,1.9,2,10844,"lv","DEM","false","true",51
-0.3,1.9,2,10844,"lv","REP","false","true",45
-1,2.9,4,500,"lv","DEM","false","true",61.2
-1,2.9,4,500,"lv","REP","false","true",32.2
-1,2.9,4,500,"lv","IND","false","true",0.8
-1,2.9,4,500,"lv","PSL","false","true",0.8
-1,2.9,4,500,"lv","LIB","false","true",0.2
-1,2.9,4,500,"lv","GRE","false","true",1.2
0,0,32,400,"lv","DEM","false","false",58.8
0,0,32,400,"lv","REP","false","false",41.2
-0.4,1.8,2,997,"lv","DEM","false","true",49
-0.4,1.8,2,997,"lv","REP","false","true",46
-0.4,1.8,2,997,"lv","DEM","true","true",48
-0.4,1.8,2,997,"lv","REP","true","true",45
-0.4,1.8,2,997,"lv","IND","true","true",2
-0.4,1.8,2,997,"lv","IND","true","true",0
-0.4,1.8,2,997,"lv","GRE","true","true",0
-1.1,3,2,1150,"rv","DEM","false","true",46
-1.1,3,2,1150,"rv","REP","false","true",45
-1.1,3,2,1150,"rv","IND","false","true",1
-1.1,3,2,1150,"rv","GRE","false","true",1
-1.1,3,2,1150,"rv","LIB","false","true",1
-1.1,3,2,1032,"lv","DEM","false","true",47
-1.1,3,2,1032,"lv","REP","false","true",47
-1.1,3,2,1032,"lv","IND","false","true",1
-1.1,3,2,1032,"lv","GRE","false","true",1
-1.1,3,2,1032,"lv","LIB","false","true",1
-1.1,3,2,1151,"rv","DEM","false","true",48
-1.1,3,2,1151,"rv","REP","false","true",46
-1.1,3,2,1033,"lv","DEM","false","true",48
-1.1,3,2,1033,"lv","REP","false","true",47
1.7,1.2,2,1013,"a","DEM","false","false",44.5
1.7,1.2,2,1013,"a","REP","false","false",41.5
1.7,1.2,2,841,"rv","DEM","false","false",48.7
1.7,1.2,2,841,"rv","REP","false","false",44.6
1.7,1.2,2,755,"lv","DEM","false","false",49.9
1.7,1.2,2,755,"lv","REP","false","false",46.4
-0.3,1.9,2,10454,"lv","DEM","false","true",51
-0.3,1.9,2,10454,"lv","REP","false","true",45
-0.4,2.4,2,2290,"lv","DEM","false","true",49
-0.4,2.4,2,2290,"lv","REP","false","true",46
-0.4,2.4,2,2290,"lv","LIB","false","true",0
-0.4,2.4,2,2290,"lv","GRE","false","true",1
-0.4,2.4,2,2290,"lv","DEM","false","true",49
-0.4,2.4,2,2290,"lv","REP","false","true",47
-0.4,2.4,2,2560,"rv","DEM","false","true",47
-0.4,2.4,2,2560,"rv","REP","false","true",46
-0.4,2.4,2,2560,"rv","DEM","false","true",47
-0.4,2.4,2,2560,"rv","REP","false","true",45
-0.4,2.4,2,2560,"rv","LIB","false","true",1
-0.4,2.4,2,2560,"rv","GRE","false","true",1
-0.2,1.5,3,600,"lv","DEM","true","true",46.8
-0.2,1.5,3,600,"lv","REP","true","true",44.2
-0.2,1.5,3,600,"lv","IND","true","true",4.7
-0.2,1.5,3,600,"lv","GRE","true","true",1.2
-0.2,1.5,3,600,"lv","IND","true","true",1.2
-0.2,1.5,3,600,"lv","LIB","true","true",0.8
-1.1,2.6,3,625,"lv","DEM","false","true",43
-1.1,2.6,3,625,"lv","REP","false","true",49
-1.5,3,5,617,"lv","DEM","false","true",44
-1.5,3,5,617,"lv","REP","false","true",50
-1.5,3,5,617,"lv","DEM","false","true",42
-1.5,3,5,617,"lv","REP","false","true",49
-1.5,3,5,617,"lv","GRE","false","true",2
-1.5,3,5,617,"lv","LIB","false","true",2
-1.5,3,5,617,"rv","DEM","false","true",44
-1.5,3,5,617,"rv","REP","false","true",50
-1.5,3,5,617,"rv","DEM","false","true",41
-1.5,3,5,617,"rv","REP","false","true",48
-1.5,3,5,617,"rv","GRE","false","true",2
-1.5,3,5,617,"rv","LIB","false","true",3
-0.6,2.8,6,800,"lv","DEM","false","true",52
-0.6,2.8,6,800,"lv","REP","false","true",41
-1.2,2.6,1,1211,"lv","DEM","false","false",49
-1.2,2.6,1,1211,"lv","REP","false","false",46
-1.1,2.1,1,1500,"lv","DEM","true","true",47.2
-1.1,2.1,1,1500,"lv","REP","true","true",44.5
-1.1,2.1,1,1500,"lv","IND","true","true",2
-1.1,2.1,1,1500,"lv","GRE","true","true",1
-1.1,2.1,1,1500,"lv","IND","true","true",1
-1.1,2.1,1,1500,"lv","LIB","true","true",1
-1.1,2.1,1,1500,"lv","DEM","false","true",50.3
-1.1,2.1,1,1500,"lv","REP","false","true",47
-0.3,1.9,2,10775,"lv","DEM","false","true",50
-0.3,1.9,2,10775,"lv","REP","false","true",45
-0.2,1.5,2,600,"lv","DEM","false","true",38
-0.2,1.5,2,600,"lv","REP","false","true",58
-0.4,2.3,3,2965,"lv","DEM","false","true",49
-0.4,2.3,3,2965,"lv","REP","false","true",49
-0.4,2.3,3,782,"lv","DEM","false","true",49
-0.4,2.3,3,782,"lv","REP","false","true",49
-0.5,2.4,1,2104,"lv","DEM","false","true",51
-0.5,2.4,1,2104,"lv","REP","false","true",44
-0.5,2.4,1,2104,"lv","GRE","false","true",1
-0.5,2.4,1,2104,"lv","LIB","false","true",1
-0.5,2.4,1,2104,"lv","IND","false","true",0
-0.4,2.3,2,783,"lv","DEM","false","true",46
-0.4,2.3,2,783,"lv","REP","false","true",50
-0.3,1.9,2,11085,"lv","DEM","false","true",50
-0.3,1.9,2,11085,"lv","REP","false","true",45
0.4,1.8,5,555,"lv","DEM","false","true",47
0.4,1.8,5,555,"lv","REP","false","true",48
0.4,1.8,5,555,"lv","LIB","false","true",1
0.4,1.8,5,555,"lv","GRE","false","true",1
0.4,1.8,5,2946,"lv","DEM","false","true",45
0.4,1.8,5,2946,"lv","REP","false","true",49
0.4,1.8,5,2946,"lv","LIB","false","true",1
0.4,1.8,5,2946,"lv","GRE","false","true",1
0.4,1.8,5,3783,"lv","DEM","false","true",47
0.4,1.8,5,3783,"lv","REP","false","true",47
0.4,1.8,5,3783,"lv","LIB","false","true",1
0.4,1.8,5,3783,"lv","GRE","false","true",1
0.4,1.8,5,839,"lv","DEM","false","true",48
0.4,1.8,5,839,"lv","REP","false","true",46
0.4,1.8,5,839,"lv","LIB","false","true",1
0.4,1.8,5,839,"lv","GRE","false","true",0
0.4,1.8,5,551,"lv","DEM","false","true",51
0.4,1.8,5,551,"lv","REP","false","true",43
0.4,1.8,5,551,"lv","LIB","false","true",1
0.4,1.8,5,551,"lv","GRE","false","true",0
0.4,1.8,5,514,"lv","DEM","false","true",48
0.4,1.8,5,514,"lv","REP","false","true",47
0.4,1.8,5,514,"lv","LIB","false","true",1
0.4,1.8,5,514,"lv","GRE","false","true",1
0.4,1.8,5,753,"lv","DEM","false","true",45
0.4,1.8,5,753,"lv","REP","false","true",47
0.4,1.8,5,753,"lv","LIB","false","true",0
0.4,1.8,5,753,"lv","GRE","false","true",1
0.4,1.8,5,5686,"lv","DEM","false","true",48
0.4,1.8,5,5686,"lv","REP","false","true",47
0.4,1.8,5,5686,"lv","LIB","false","true",1
0.4,1.8,5,5686,"lv","GRE","false","true",0
0.4,1.8,5,533,"lv","DEM","false","true",47
0.4,1.8,5,533,"lv","REP","false","true",46
0.4,1.8,5,533,"lv","LIB","false","true",1
0.4,1.8,5,533,"lv","GRE","false","true",0
0,0,7,1000,"lv","DEM","false","false",50.7
0,0,7,1000,"lv","REP","false","false",49.3
-1.1,3,8,1000,"rv","DEM","false","true",46.8
-1.1,3,8,1000,"rv","REP","false","true",44.7
0.2,1.1,8,500,"lv","DEM","false","true",45
0.2,1.1,8,500,"lv","REP","false","true",47
0.2,1.1,8,500,"lv","DEM","false","true",44
0.2,1.1,8,500,"lv","REP","false","true",47
0.2,1.1,8,500,"lv","DEM","false","true",48
0.2,1.1,8,500,"lv","REP","false","true",46
0.2,1.1,8,500,"lv","DEM","false","true",45
0.2,1.1,8,500,"lv","REP","false","true",47
0.2,1.1,8,500,"lv","DEM","false","true",46
0.2,1.1,8,500,"lv","REP","false","true",46
0.2,1.1,8,500,"lv","DEM","false","true",46
0.2,1.1,8,500,"lv","REP","false","true",47
0,0,28,400,"lv","DEM","false","false",56
0,0,28,400,"lv","REP","false","false",44
-1.1,3,2,1463,"rv","DEM","false","true",48
-1.1,3,2,1463,"rv","REP","false","true",45
-1.1,3,2,1463,"rv","GRE","false","true",1
-1.1,3,2,1463,"rv","IND","false","true",0
-1.1,3,2,1261,"lv","DEM","false","true",49
-1.1,3,2,1261,"lv","REP","false","true",46
-1.1,3,2,1261,"lv","GRE","false","true",1
-1.1,3,2,1261,"lv","IND","false","true",0
-1.1,2.9,2,1000,"lv","DEM","false","true",50.2
-1.1,2.9,2,1000,"lv","REP","false","true",48.6
-0.3,1.9,2,11274,"lv","DEM","false","true",50
-0.3,1.9,2,11274,"lv","REP","false","true",46
0,0,4,400,"lv","DEM","false","true",42
0,0,4,400,"lv","REP","false","true",53
-0.9,2.9,4,1294,"lv","DEM","false","false",50
-0.9,2.9,4,1294,"lv","REP","false","false",48
-0.9,2.9,4,1514,"rv","DEM","false","false",50
-0.9,2.9,4,1514,"rv","REP","false","false",47
-0.2,2.5,6,3045,"lv","DEM","true","true",57
-0.2,2.5,6,3045,"lv","REP","true","true",35
-0.2,2.5,6,3045,"lv","IND","true","true",2
-0.2,2.5,6,3045,"lv","IND","true","true",1
-0.2,2.5,6,3045,"lv","GRE","true","true",1
-0.2,2.5,6,3045,"lv","LIB","true","true",0
-0.3,1.7,7,600,"lv","DEM","false","true",47
-0.3,1.7,7,600,"lv","REP","false","true",49
-0.3,1.7,7,600,"lv","GRE","false","true",1
-0.3,1.7,7,600,"lv","LIB","false","true",0
-0.3,1.7,7,600,"lv","DEM","false","true",48
-0.3,1.7,7,600,"lv","REP","false","true",50
-0.3,2.3,8,1001,"lv","DEM","false","true",49
-0.3,2.3,8,1001,"lv","REP","false","true",44
-0.2,2.4,0,709,"lv","DEM","false","false",48
-0.2,2.4,0,709,"lv","REP","false","false",49
-0.2,2.4,0,709,"lv","DEM","true","false",47
-0.2,2.4,0,709,"lv","REP","true","false",47
-0.2,2.4,0,709,"lv","IND","true","false",2
-0.2,2.4,0,709,"lv","GRE","true","false",1
-0.2,2.4,0,709,"lv","LIB","true","false",1
-0.2,2.4,0,709,"lv","IND","true","false",0
-0.2,2.4,0,709,"lv","CON","true","false",0
-0.2,2.4,0,709,"lv","IND","true","false",0
-0.3,2,1,800,"lv","DEM","false","true",47.7
-0.3,2,1,800,"lv","REP","false","true",49.1
-0.3,2,1,800,"lv","DEM","false","true",48.4
-0.3,2,1,800,"lv","REP","false","true",49.3
-0.3,2,1,800,"lv","DEM","false","true",49.3
-0.3,2,1,800,"lv","REP","false","true",49.5
-0.3,2,1,800,"lv","DEM","false","true",48.3
-0.3,2,1,800,"lv","REP","false","true",48.1
0.6,0.7,2,1079,"lv","DEM","false","false",46
0.6,0.7,2,1079,"lv","REP","false","false",47.1
0.6,0.7,2,1086,"lv","DEM","false","false",44.7
0.6,0.7,2,1086,"lv","REP","false","false",46.9
-0.1,1.7,2,500,"lv","DEM","false","true",32
-0.1,1.7,2,500,"lv","REP","false","true",59
-0.1,1.7,2,500,"lv","LIB","false","true",1
-0.3,1.9,2,11568,"lv","DEM","false","true",50
-0.3,1.9,2,11568,"lv","REP","false","true",46
0,0,26,400,"lv","DEM","false","false",60.6
0,0,26,400,"lv","REP","false","false",39.4
0,0,33,400,"lv","DEM","false","false",46.4
0,0,33,400,"lv","REP","false","false",53.6
0,0,33,400,"lv","DEM","false","false",43
0,0,33,400,"lv","REP","false","false",57
0.2,1.1,1,800,"lv","DEM","false","true",47
0.2,1.1,1,800,"lv","REP","false","true",47
0.4,1.8,1,1616,"lv","DEM","true","true",48
0.4,1.8,1,1616,"lv","REP","true","true",46
0.4,1.8,1,1616,"lv","IND","true","true",1
0.4,1.8,1,1616,"lv","LIB","true","true",0
0.4,1.8,1,1616,"lv","GRE","true","true",0
0.6,1.1,2,816,"rv","DEM","false","true",49
0.6,1.1,2,816,"rv","REP","false","true",50
-0.3,1.9,2,11381,"lv","DEM","false","true",51
-0.3,1.9,2,11381,"lv","REP","false","true",46
-0.1,1.9,2,1182,"lv","DEM","true","true",43
-0.1,1.9,2,1182,"lv","REP","true","true",52
-0.1,1.9,2,1182,"lv","IND","true","true",6
0,2,2,837,"lv","DEM","false","true",51
0,2,2,837,"lv","REP","false","true",47
0,2,2,888,"rv","DEM","false","true",50
0,2,2,888,"rv","REP","false","true",48
0.6,0.7,3,1090,"lv","DEM","false","false",45.3
0.6,0.7,3,1090,"lv","REP","false","false",47.5
-0.3,1.8,3,500,"lv","DEM","false","false",47.6
-0.3,1.8,3,500,"lv","REP","false","false",45.4
0,0,3,800,"rv","DEM","false","true",50
0,0,3,800,"rv","REP","false","true",46
0,0,3,800,"rv","DEM","false","true",50
0,0,3,800,"rv","REP","false","true",46
0,0,3,800,"rv","GRE","false","true",1
0,0,3,800,"rv","LIB","false","true",0
-1.2,3,4,1001,"lv","DEM","false","true",48
-1.2,3,4,1001,"lv","REP","false","true",50
-1.2,3,4,1001,"rv","DEM","false","true",47
-1.2,3,4,1001,"rv","REP","false","true",50
-0.5,2.8,4,953,"lv","DEM","false","true",47
-0.5,2.8,4,953,"lv","REP","false","true",49
-0.5,2.8,4,953,"lv","GRE","false","true",1
-0.5,2.8,4,953,"lv","LIB","false","true",0
-0.5,2.8,4,953,"lv","IND","false","true",1
-0.5,2.8,4,953,"lv","CON","false","true",0
-0.5,2.8,4,953,"lv","DEM","false","true",48
-0.5,2.8,4,953,"lv","REP","false","true",49
-0.5,2.8,4,942,"lv","DEM","false","true",44
-0.5,2.8,4,942,"lv","REP","false","true",50
-0.5,2.8,4,942,"lv","GRE","false","true",0
-0.5,2.8,4,942,"lv","LIB","false","true",1
-0.5,2.8,4,942,"lv","IND","false","true",1
-0.5,2.8,4,942,"lv","PSL","false","true",1
-0.5,2.8,4,942,"lv","DEM","false","true",45
-0.5,2.8,4,942,"lv","REP","false","true",50
-0.5,2,4,600,"lv","DEM","false","true",47
-0.5,2,4,600,"lv","REP","false","true",46
0,0,6,400,"lv","DEM","true","false",47
0,0,6,400,"lv","REP","true","false",47
0,0,6,400,"lv","IND","true","false",0
0,0,6,400,"lv","LIB","true","false",1
0,0,6,400,"lv","GRE","true","false",2
0,0,6,400,"lv","IND","true","false",0
0,0,6,400,"lv","DEM","false","false",48
0,0,6,400,"lv","REP","false","false",47
0,0,6,400,"lv","DEM","true","false",46
0,0,6,400,"lv","REP","true","false",47
0,0,6,400,"lv","IND","true","false",2
0,0,6,400,"lv","LIB","true","false",0
0,0,6,400,"lv","GRE","true","false",1
0,0,6,400,"lv","IND","true","false",0
0,0,6,400,"lv","DEM","false","false",47
0,0,6,400,"lv","REP","false","false",47
0,0,6,404,"lv","DEM","true","false",46
0,0,6,404,"lv","REP","true","false",48
0,0,6,404,"lv","IND","true","false",2
0,0,6,404,"lv","LIB","true","false",0
0,0,6,404,"lv","GRE","true","false",0
0,0,6,404,"lv","IND","true","false",1
0,0,6,404,"lv","DEM","false","false",47
0,0,6,404,"lv","REP","false","false",49
0,0,6,407,"lv","DEM","true","false",47
0,0,6,407,"lv","REP","true","false",47
0,0,6,407,"lv","IND","true","false",0
0,0,6,407,"lv","LIB","true","false",2
0,0,6,407,"lv","GRE","true","false",0
0,0,6,407,"lv","IND","true","false",0
0,0,6,407,"lv","DEM","false","false",48
0,0,6,407,"lv","REP","false","false",47
0,0,6,401,"lv","DEM","true","false",47
0,0,6,401,"lv","REP","true","false",47
0,0,6,401,"lv","IND","true","false",0
0,0,6,401,"lv","LIB","true","false",0
0,0,6,401,"lv","GRE","true","false",0
0,0,6,401,"lv","IND","true","false",0
